NRT_phase3_recv0wDwqPB9P5	asks_for_help=否;calls_out_reader_group=否;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=是⟨姐妹们怎么看？⟩;has_body_sensation=是⟨脸颊明显松弛，苹果肌下垂，法令纹也深了⟩;has_direct_quote=否;has_specific_place=是⟨上周去皮肤科⟩;has_specific_time=是⟨电子烟用了8个月⟩;invites_sharing=否;judged_by_others=是⟨同事都说我最近憔悴了，问是不是工作太累⟩;narrator_identity=是⟨我才27岁⟩;negative_outcome_happened=是⟨脸颊明显松弛，苹果肌下垂，法令纹也深了⟩;opening_type=具体事件;own_experience=是⟨电子烟用了8个月⟩;product_role=解决方案⟨她说很多人用NRT戒了，皮肤状态真的变好了⟩;title_is_question=否;turning_point=否;withholds_product_name=否
NRT_phase3_recv0xer3f2I22	asks_for_help=否;calls_out_reader_group=否;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=否;has_body_sensation=是⟨那个味道像风油精抹嘴里⟩;has_direct_quote=否;has_specific_place=是⟨饭局上别人递烟 我就去厕所喷一下⟩;has_specific_time=是⟨一个月没抽了⟩;invites_sharing=否;judged_by_others=否;narrator_identity=否;negative_outcome_happened=是⟨家人都受不了了⟩;opening_type=感叹情绪;own_experience=是⟨我现在真的一个月没抽了⟩;product_role=解决方案⟨这次试了力克雷喷雾 我现在真的一个月没抽了⟩;title_is_question=否;turning_point=是⟨这次试了力克雷喷雾⟩;withholds_product_name=否
NRT_phase3_recv0xer3flcF3	asks_for_help=否;calls_out_reader_group=否;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=否;has_body_sensation=是⟨嘴里挺清爽的⟩;has_direct_quote=否;has_specific_place=是⟨相亲的时候⟩;has_specific_time=是⟨戒烟第20天⟩;invites_sharing=否;judged_by_others=是⟨相亲的时候，女生都会皱眉⟩;narrator_identity=否;negative_outcome_happened=否;opening_type=具体事件;own_experience=是⟨戒烟第20天。以前每天都要抽半包烟⟩;product_role=解决方案⟨后来用了力克雷咀嚼胶，想抽烟就嚼一颗⟩;title_is_question=否;turning_point=是⟨后来用了力克雷咀嚼胶，想抽烟就嚼一颗⟩;withholds_product_name=否
NRT_phase3_recv1A3EXVZLGU	asks_for_help=是⟨有声优戒过烟吗？戒了之后嗓子还能恢复到以前吗？⟩;calls_out_reader_group=否;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=是⟨有声优戒过烟吗？戒了之后嗓子还能恢复到以前吗？⟩;has_body_sensation=是⟨嗓子干、痰多、总想清嗓子⟩;has_direct_quote=是⟨你口水声太重了，吞咽的声音也很明显，麦克风全收进去了⟩;has_specific_place=是⟨回家路上⟩;has_specific_time=否;invites_sharing=否;judged_by_others=∅!evidence_not_found⟨音频师说："你口水声太重了，吞咽的声音也很明显"⟩;narrator_identity=是⟨有声优戒过烟吗⟩;negative_outcome_happened=是⟨导演说我这个音色"没有少女感"，太沉了⟩;opening_type=具体事件;own_experience=是⟨试音前我嚼了整整一包口香糖，喝了半瓶水⟩;product_role=未出现;title_is_question=否;turning_point=否;withholds_product_name=否
NRT_phase3_recv1ARtq6nE06	asks_for_help=是⟨真心求社交场合能用的方法⟩;calls_out_reader_group=否;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=是⟨真心求社交场合能用的方法⟩;has_body_sensation=否;has_direct_quote=是⟨不好意思,我对烟味过敏,能开下窗吗?⟩;has_specific_place=是⟨在停车场忍不住又抽了⟩;has_specific_time=是⟨提前一小时就不抽了⟩;invites_sharing=否;judged_by_others=∅!evidence_not_found⟨客户皱着眉说:不好意思,我对烟味过敏,能开下窗吗⟩;narrator_identity=是⟨做销售的,形象真的太重要了⟩;negative_outcome_happened=是⟨第二天助理通知说客户选了别家⟩;opening_type=观点断言;own_experience=是⟨上周见一个大客户,我提前一小时就不抽了⟩;product_role=顺带一提⟨喷了Chanel 5号⟩;title_is_question=否;turning_point=否;withholds_product_name=否
NRT_phase3_recv1v9lLXArh6	asks_for_help=是⟨想问问大家，什么才算真正的戒烟？有没有科学的方法推荐？⟩;calls_out_reader_group=否;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=是⟨想问问大家，什么才算真正的戒烟？有没有科学的方法推荐？⟩;has_body_sensation=否;has_direct_quote=是⟨他说那算戒了吗？⟩;has_specific_place=是⟨去医院体检⟩;has_specific_time=是⟨电子烟用了半年⟩;invites_sharing=否;judged_by_others=是⟨他说那算戒了吗？我一时答不上来⟩;narrator_identity=否;negative_outcome_happened=是⟨这半年花了9000买烟弹，真烟半年3000，多花了6000⟩;opening_type=具体事件;own_experience=是⟨电子烟用了半年，朋友问我戒烟了吗⟩;product_role=主角⟨电子烟用了半年，朋友问我戒烟了吗⟩;title_is_question=是⟨这算戒烟了吗？⟩;turning_point=否;withholds_product_name=否
NRT_phase3_recv1v9lLXTgAf	asks_for_help=是⟨因为抽烟被朋友绝交的？我该怎么办？⟩;calls_out_reader_group=否;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=是⟨有没有人经历过这种...因为抽烟被朋友绝交的？我该怎么办？⟩;has_body_sensation=否;has_direct_quote=是⟨她说了，不想让孩子跟你接触。⟩;has_specific_place=是⟨游乐园⟩;has_specific_time=是⟨上周末你们一起带孩子去游乐园⟩;invites_sharing=否;judged_by_others=是⟨她觉得你影响不好⟩;narrator_identity=否;negative_outcome_happened=是⟨今天发现被闺蜜拉黑了，微信、电话、朋友圈...全都联系不上⟩;opening_type=具体事件;own_experience=是⟨今天发现被闺蜜拉黑了，微信、电话、朋友圈...全都联系不上⟩;product_role=未出现;title_is_question=否;turning_point=是⟨你在孩子面前抽烟...她女儿回家一直问'阿姨为什么抽烟'⟩;withholds_product_name=否
NRT_phase3_recv1vrL72SFzE	asks_for_help=是⟨你们漫展期间是怎么撑住不抽烟的？⟩;calls_out_reader_group=是⟨有没有Coser遇到过这种情况的⟩;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=是⟨你们漫展期间是怎么撑住不抽烟的？⟩;has_body_sensation=否;has_direct_quote=是⟨姐姐，神明身上怎么会有烟味啊？⟩;has_specific_place=是⟨早上后台偷偷抽了两口⟩;has_specific_time=是⟨昨天漫展⟩;invites_sharing=是⟨你们漫展期间是怎么撑住不抽烟的？⟩;judged_by_others=∅!evidence_not_found⟨她凑近闻了闻，突然问：姐姐，神明身上怎么会有烟味啊⟩;narrator_identity=是⟨有没有Coser遇到过这种情况的⟩;negative_outcome_happened=是⟨整个人设全崩了⟩;opening_type=具体事件;own_experience=是⟨就因为早上后台偷偷抽了两口，整个人设全崩了⟩;product_role=顺带一提⟨从打版到定型喷雾全都亲自挑的⟩;title_is_question=否;turning_point=否;withholds_product_name=否
NRT_phase3_recv4TC4JgofIx	asks_for_help=是⟨给我支支招吧，我真的撑不住了⟩;calls_out_reader_group=否;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=是⟨有人遇到过这种情况吗？给我支支招吧⟩;has_body_sensation=∅!missing;has_direct_quote=∅!missing;has_specific_place=∅!missing;has_specific_time=∅!missing;invites_sharing=否;judged_by_others=∅!missing;narrator_identity=否;negative_outcome_happened=∅!missing;opening_type=具体事件;own_experience=是⟨一个月前下定决心戒烟，因为体检各项指标都不好⟩;product_role=未出现;title_is_question=是⟨我是继续戒还是算了？⟩;turning_point=∅!missing;withholds_product_name=否
NRT_phase3_recv4TDoP6PLAE	asks_for_help=是⟨戒烟还来得及吗？有人戒烟后结节消失的吗？⟩;calls_out_reader_group=否;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=是⟨戒烟还来得及吗？有人戒烟后结节消失的吗？⟩;has_body_sensation=是⟨总觉得肺在隐隐作痛⟩;has_direct_quote=是⟨现在戒烟，也许还来得及。⟩;has_specific_place=是⟨躺床上摸着胸口⟩;has_specific_time=是⟨三个月后复查⟩;invites_sharing=否;judged_by_others=∅!missing;narrator_identity=是⟨我今年才42岁，女儿刚上初中⟩;negative_outcome_happened=∅!missing;opening_type=具体事件;own_experience=是⟨拿到体检报告的那一刻，我手是抖的⟩;product_role=未出现;title_is_question=是⟨医生说可能已经晚了？⟩;turning_point=∅!missing;withholds_product_name=否
NUC_phase1_recv2lNktp6h13	asks_for_help=是⟨医生说营养不够骨头长得慢怎么办😓⟩;calls_out_reader_group=是⟨有没有骨折过的兄弟姐妹？⟩;comparison_group=是⟨同病房有个大哥，也是骨折，人家在喝那种营养品，恢复得特别快⟩;divisive_claim=否;efficacy_promise=否;ending_asks_reader=否;has_body_sensation=否;has_direct_quote=是⟨你这个恢复速度不理想，营养补充得怎么样？⟩;has_specific_place=是⟨同病房有个大哥⟩;has_specific_time=是⟨上个月打篮球摔断了腿⟩;invites_sharing=否;judged_by_others=否;narrator_identity=是⟨我28岁，上个月打篮球摔断了腿⟩;negative_outcome_happened=是⟨医生说我骨头长得很慢⟩;opening_type=具体事件;own_experience=是⟨上个月打篮球摔断了腿，做了骨折内固定手术⟩;product_role=只暗示⟨人家在喝那种营养品，恢复得特别快⟩;title_is_question=是⟨营养不够骨头长得慢怎么办⟩;turning_point=是⟨上个月打篮球摔断了腿⟩;withholds_product_name=是⟨骨折专用的营养品一罐要280⟩
NUC_phase1_recv2xd6lzC7a0	asks_for_help=是⟨有没有那种低升糖（是叫这个词吧？）⟩;calls_out_reader_group=否;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=是⟨有没有那种低升糖（是叫这个词吧？）⟩;has_body_sensation=是⟨饿得手抖，脑子转不动⟩;has_direct_quote=否;has_specific_place=是⟨工位上⟩;has_specific_time=是⟨下午两点开部门会⟩;invites_sharing=否;judged_by_others=否;narrator_identity=否;negative_outcome_happened=是⟨直接头一歪⟩;opening_type=感叹情绪;own_experience=是⟨中午为了赶报告，随便塞了个便当，全是精制碳水⟩;product_role=未出现;title_is_question=否;turning_point=否;withholds_product_name=否
NUC_phase1_recv2Z8m1l4wUd	asks_for_help=是⟨预算200左右送什么得体？⟩;calls_out_reader_group=否;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=是⟨大家平时看普通朋友都送什么啊？⟩;has_body_sensation=否;has_direct_quote=否;has_specific_place=是⟨在医院这几天能用上⟩;has_specific_time=否;invites_sharing=否;judged_by_others=否;narrator_identity=否;negative_outcome_happened=否;opening_type=具体事件;own_experience=否;product_role=未出现;title_is_question=是⟨预算200左右送什么得体？⟩;turning_point=否;withholds_product_name=否
NUC_phase1_recv2Z8m1lnHwZ	asks_for_help=是⟨第一次去医院探望送什么好？⟩;calls_out_reader_group=是⟨有没有经历过这种场面的姐妹？⟩;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=是⟨到底送什么不踩雷？⟩;has_body_sensation=否;has_direct_quote=否;has_specific_place=是⟨在病房⟩;has_specific_time=否;invites_sharing=否;judged_by_others=否;narrator_identity=否;negative_outcome_happened=否;opening_type=具体事件;own_experience=是⟨男朋友妈妈做妇科小手术住院了，我准备周末第一次去医院探望⟩;product_role=未出现;title_is_question=是⟨第一次去医院探望送什么好？⟩;turning_point=否;withholds_product_name=否
NUC_phase1_recv2Z8m1lpGw1	asks_for_help=是⟨有没有那种适合带去公司的、不显眼的控糖营养品？⟩;calls_out_reader_group=否;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=是⟨有没有那种适合带去公司的、不显眼的控糖营养品？⟩;has_body_sensation=是⟨吓得手都在抖⟩;has_direct_quote=是⟨为了平稳血糖，最好一天吃5-6顿。⟩;has_specific_place=是⟨在公司⟩;has_specific_time=是⟨昨天老公在公司低血糖差点晕倒⟩;invites_sharing=否;judged_by_others=否;narrator_identity=是⟨要上班的家属⟩;negative_outcome_happened=是⟨老公在公司低血糖差点晕倒⟩;opening_type=具体事件;own_experience=是⟨接到电话的时候我吓得手都在抖⟩;product_role=未出现;title_is_question=否;turning_point=否;withholds_product_name=否
NUC_phase1_recv3JWU20d8TP	asks_for_help=是⟨我也想带爸妈出去旅游，可慢性病怎么吃饭？⟩;calls_out_reader_group=否;comparison_group=是⟨看着朋友圈别人晒全家福，心里又酸酸的⟩;divisive_claim=否;efficacy_promise=否;ending_asks_reader=是⟨大家带慢病老人出门都是怎么解决吃饭问题的？⟩;has_body_sensation=是⟨老爸就心慌手抖⟩;has_direct_quote=否;has_specific_place=否;has_specific_time=否;invites_sharing=是⟨大家带慢病老人出门都是怎么解决吃饭问题的？⟩;judged_by_others=否;narrator_identity=否;negative_outcome_happened=否;opening_type=具体事件;own_experience=是⟨本来计划好的全家游，票都快订了，我犹豫了⟩;product_role=未出现;title_is_question=是⟨可慢性病怎么吃饭？⟩;turning_point=否;withholds_product_name=否
NUC_phase1_recv3K4xf09gDe	asks_for_help=是⟨有没有那种不爱喝奶的娃愿意接受的替代品？⟩;calls_out_reader_group=否;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=是⟨有没有那种不爱喝奶的娃愿意接受的替代品？⟩;has_body_sensation=否;has_direct_quote=否;has_specific_place=否;has_specific_time=是⟨磨蹭了二十分钟⟩;invites_sharing=否;judged_by_others=否;narrator_identity=否;negative_outcome_happened=是⟨硬灌下去，哇的一声全吐了⟩;opening_type=观点断言;own_experience=是⟨我规定早晚必须各一杯纯奶⟩;product_role=未出现;title_is_question=否;turning_point=否;withholds_product_name=否
NUC_phase1_recv3rSop52dZR	asks_for_help=否;calls_out_reader_group=否;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=是⟨就没有那种口感顺滑一点、像饮料一样好喝的营养补充剂吗？⟩;has_body_sensation=是⟨肚子里全是气，在那咕噜咕噜叫，胀得难受⟩;has_direct_quote=否;has_specific_place=否;has_specific_time=是⟨喝完没半小时⟩;invites_sharing=否;judged_by_others=否;narrator_identity=否;negative_outcome_happened=是⟨肚子里全是气，在那咕噜咕噜叫，胀得难受⟩;opening_type=具体事件;own_experience=是⟨喝进嘴里一股生腥味，还是粉粉的口感，像喝墙皮⟩;product_role=主角⟨买了一大桶死贵的蛋白粉。结果简直是灾难！⟩;title_is_question=否;turning_point=否;withholds_product_name=否
NUC_phase1_recv4LUeQWvDEd	asks_for_help=否;calls_out_reader_group=否;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=否;has_body_sensation=是⟨气得手抖⟩;has_direct_quote=否;has_specific_place=否;has_specific_time=是⟨今天闲着没事看配料表⟩;invites_sharing=否;judged_by_others=否;narrator_identity=否;negative_outcome_happened=是⟨越吃越胖 脸上的痘痘也没消⟩;opening_type=感叹情绪;own_experience=是⟨我天天当早饭吃 觉得很健康⟩;product_role=∅!evidence_not_found⟨吃了一周的"全麦"面包 竟然全是糖和油⟩;title_is_question=否;turning_point=是⟨今天闲着没事看配料表⟩;withholds_product_name=否
NUC_phase1_recv59erAaKllf	asks_for_help=否;calls_out_reader_group=否;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=否;has_body_sensation=否;has_direct_quote=是⟨所以要补充复方α-酮酸片，还要配合乳清蛋白粉。⟩;has_specific_place=是⟨病友群里⟩;has_specific_time=否;invites_sharing=否;judged_by_others=否;narrator_identity=是⟨我慢性肾病3期⟩;negative_outcome_happened=是⟨我慢性肾病3期⟩;opening_type=具体事件;own_experience=是⟨我慢性肾病3期，最近的复查把我搞懵了⟩;product_role=主角⟨所以要补充复方α-酮酸片，还要配合乳清蛋白粉。⟩;title_is_question=是⟨这不矛盾吗?⟩;turning_point=否;withholds_product_name=否
OKMAN_phase1_recvmpA0N0zZng	asks_for_help=是⟨寡成这样还有必要救吗？？？⟩;calls_out_reader_group=否;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=是⟨寡成这样怎么办⟩;has_body_sensation=否;has_direct_quote=否;has_specific_place=否;has_specific_time=是⟨结婚半年⟩;invites_sharing=否;judged_by_others=否;narrator_identity=是⟨结婚半年⟩;negative_outcome_happened=是⟨结婚半年，就这一次还是求了一个小时等了半个多小时⟩;opening_type=具体事件;own_experience=是⟨就这一次还是求了一个小时等了半个多小时折腾来的⟩;product_role=未出现;title_is_question=是⟨寡成这样还有必要救吗？？？⟩;turning_point=否;withholds_product_name=否
OKMAN_phase1_recvnBz7VKNxqT	asks_for_help=否;calls_out_reader_group=否;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=否;has_body_sensation=否;has_direct_quote=否;has_specific_place=否;has_specific_time=否;invites_sharing=否;judged_by_others=否;narrator_identity=是⟨考研准备期碰上网恋了⟩;negative_outcome_happened=否;opening_type=感叹情绪;own_experience=是⟨天天想看他发消息了没有⟩;product_role=未出现;title_is_question=否;turning_point=否;withholds_product_name=否
OKMAN_phase1_recvngg4GKFMep	asks_for_help=否;calls_out_reader_group=否;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=否;has_body_sensation=否;has_direct_quote=是⟨我知道，但你靠太近，我面子上过不去。⟩;has_specific_place=是⟨男科⟩;has_specific_time=是⟨十五分钟后他快步出来⟩;invites_sharing=否;judged_by_others=否;narrator_identity=是⟨今年三十岁⟩;negative_outcome_happened=否;opening_type=具体事件;own_experience=是⟨陪爸爸第一次去男科，属实大开眼界⟩;product_role=未出现;title_is_question=否;turning_point=否;withholds_product_name=否
OKMAN_phase1_recvngg4GKkBDr	asks_for_help=是⟨发动机这种状态你们会修还是直接换车？⟩;calls_out_reader_group=是⟨各位开9年以上老车的⟩;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=是⟨发动机这种状态你们会修还是直接换车？⟩;has_body_sensation=否;has_direct_quote=否;has_specific_place=否;has_specific_time=是⟨开9年以上老车的⟩;invites_sharing=否;judged_by_others=否;narrator_identity=否;negative_outcome_happened=是⟨发动机老化，提速慢，踩下去半天没反应⟩;opening_type=观点断言;own_experience=是⟨这车当年买的时候口碑还不错⟩;product_role=未出现;title_is_question=否;turning_point=否;withholds_product_name=否
OKMAN_phase1_recvoEvW6RrpbZ	asks_for_help=否;calls_out_reader_group=否;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=否;has_body_sensation=否;has_direct_quote=否;has_specific_place=否;has_specific_time=否;invites_sharing=否;judged_by_others=否;narrator_identity=否;negative_outcome_happened=否;opening_type=具体事件;own_experience=是⟨好消息：相亲顺利⟩;product_role=只暗示⟨补什么能重拾自信⟩;title_is_question=是⟨表现不给力吃什么？⟩;turning_point=否;withholds_product_name=是⟨补什么能重拾自信⟩
OKMAN_phase1_recvqtis0iHKYk	asks_for_help=否;calls_out_reader_group=否;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=否;has_body_sensation=否;has_direct_quote=否;has_specific_place=否;has_specific_time=否;invites_sharing=否;judged_by_others=否;narrator_identity=否;negative_outcome_happened=否;opening_type=感叹情绪;own_experience=否;product_role=未出现;title_is_question=∅!no_title;turning_point=否;withholds_product_name=否
OKMAN_phase1_recvqtis0iPO6T	asks_for_help=是⟨大家觉得谈男朋友最重要的品质是什么？⟩;calls_out_reader_group=否;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=否;has_body_sensation=否;has_direct_quote=否;has_specific_place=否;has_specific_time=否;invites_sharing=否;judged_by_others=否;narrator_identity=否;negative_outcome_happened=否;opening_type=其他;own_experience=否;product_role=未出现;title_is_question=是⟨大家觉得谈男朋友最重要的品质是什么？⟩;turning_point=否;withholds_product_name=否
OKMAN_phase1_recvrd83rmaspe	asks_for_help=否;calls_out_reader_group=否;comparison_group=否;divisive_claim=是⟨口溶膜是不是智商税？省流版：不是。⟩;efficacy_promise=否;ending_asks_reader=否;has_body_sensation=否;has_direct_quote=否;has_specific_place=否;has_specific_time=否;invites_sharing=否;judged_by_others=否;narrator_identity=否;negative_outcome_happened=否;opening_type=观点断言;own_experience=否;product_role=主角⟨口溶膜的路径：舌上化开→口腔黏膜下毛细血管→直接进入血液⟩;title_is_question=是⟨口溶膜是不是智商税？⟩;turning_point=否;withholds_product_name=否
OKMAN_phase1_recvrd83rmeBC5	asks_for_help=是⟨犹豫中，要不要同居？⟩;calls_out_reader_group=否;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=是⟨什么事是同居之后才会知道的⟩;has_body_sensation=否;has_direct_quote=否;has_specific_place=否;has_specific_time=否;invites_sharing=否;judged_by_others=否;narrator_identity=否;negative_outcome_happened=否;opening_type=提问;own_experience=否;product_role=未出现;title_is_question=是⟨要不要同居？⟩;turning_point=否;withholds_product_name=否
OKMAN_phase1_recvrTMpirGoN0	asks_for_help=∅!evidence_not_found⟨情侣关系 怎么办⟩;calls_out_reader_group=否;comparison_group=否;divisive_claim=否;efficacy_promise=否;ending_asks_reader=否;has_body_sensation=否;has_direct_quote=否;has_specific_place=否;has_specific_time=否;invites_sharing=否;judged_by_others=否;narrator_identity=否;negative_outcome_happened=否;opening_type=观点断言;own_experience=否;product_role=未出现;title_is_question=否;turning_point=否;withholds_product_name=否
